event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,point,raw_price,decimal_price,snapshot_time,raw_saved_path,book_implied_prob,consensus_median_prob,edge_prob,edge_rel_pct,zscore,injured,injury_status,injury_note
fd2f29289d6437a7c07d4780c5f04936,2025-11-16T18:02:55Z,Tennessee Titans,Houston Texans,bovada,Bovada,h2h,Tennessee Titans,,10.0,10.0,20251116_2040,backtest/cache/event_props_full_fd2f29289d6437a7c07d4780c5f04936_snapshot_20251116_2040.json,0.09502262443438914,0.07516570726693586,-0.019856917167453275,-0.2089704140003416,0.938067333329939,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,draftkings,DraftKings,h2h,Atlanta Falcons,,1.37,1.37,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6864988558352403,0.6705882352941177,-0.015910620541122578,-0.023176470588235222,0.7327809133202074,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,draftkings,DraftKings,h2h,Carolina Panthers,,3.0,3.0,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.3135011441647597,0.32941176470588235,0.015910620541122633,0.050751395448690444,-0.7327809133202088,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,williamhill_us,Caesars,h2h,Atlanta Falcons,,1.4,1.4,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6728971962616822,0.6705882352941177,-0.0023089609675644995,-0.0034313725490194647,0.22089665530042726,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,williamhill_us,Caesars,h2h,Carolina Panthers,,2.88,2.88,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.32710280373831774,0.32941176470588235,0.0023089609675646106,0.00705882352941181,-0.2208966553004312,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanduel,FanDuel,h2h,Atlanta Falcons,,1.42,1.42,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6650943396226415,0.6705882352941177,0.005493895671476179,0.00826032540675851,-0.07275570818577456,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanduel,FanDuel,h2h,Carolina Panthers,,2.82,2.82,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.33490566037735847,0.32941176470588235,-0.005493895671476123,-0.01640430820215406,0.0727557081857724,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,mybookieag,MyBookie.ag,h2h,Atlanta Falcons,,1.35,1.35,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.7,0.6705882352941177,-0.02941176470588225,-0.042016806722688926,1.2408823788671963,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,mybookieag,MyBookie.ag,h2h,Carolina Panthers,,3.15,3.15,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.3,0.32941176470588235,0.02941176470588236,0.09803921568627454,-1.2408823788671992,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,betrivers,BetRivers,h2h,Atlanta Falcons,,1.4,1.4,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6585365853658537,0.6705882352941177,0.012051649928264019,0.018300653594771288,-0.319549943393485,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,betrivers,BetRivers,h2h,Carolina Panthers,,2.7,2.7,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.3414634146341463,0.32941176470588235,-0.012051649928263963,-0.035294117647058754,0.3195499433934826,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanatics,Fanatics,h2h,Atlanta Falcons,,1.4,1.4,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6705882352941177,0.6705882352941177,0.0,0.0,0.1340013198241544,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,fanatics,Fanatics,h2h,Carolina Panthers,,2.85,2.85,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.32941176470588235,0.32941176470588235,0.0,0.0,-0.13400131982415425,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,bovada,Bovada,h2h,Atlanta Falcons,,1.53,1.53,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.6155778894472362,0.6705882352941177,0.05501034584688147,0.08936374549819928,-1.9362556157327384,False,,
0ae85bbc3711ad0cb94475a40e2364f0,2025-11-16T18:03:15Z,Atlanta Falcons,Carolina Panthers,bovada,Bovada,h2h,Carolina Panthers,,2.45,2.45,20251116_2040,backtest/cache/event_props_full_0ae85bbc3711ad0cb94475a40e2364f0_snapshot_20251116_2040.json,0.3844221105527638,0.32941176470588235,-0.05501034584688147,-0.14309880815071127,1.9362556157327364,False,,
